"date","clean_name","clean_artists","song","artists","release_date","release_year","hit","duration_ms","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","context_week_t_minus_1","ctx_danceability_t_minus_1","ctx_energy_t_minus_1","ctx_speechiness_t_minus_1","ctx_acousticness_t_minus_1","ctx_instrumentalness_t_minus_1","ctx_liveness_t_minus_1","ctx_valence_t_minus_1","ctx_tempo_t_minus_1","ctx_loudness_t_minus_1","context_week_t_minus_2","ctx_danceability_t_minus_2","ctx_energy_t_minus_2","ctx_speechiness_t_minus_2","ctx_acousticness_t_minus_2","ctx_instrumentalness_t_minus_2","ctx_liveness_t_minus_2","ctx_valence_t_minus_2","ctx_tempo_t_minus_2","ctx_loudness_t_minus_2","context_week_t_minus_3","ctx_danceability_t_minus_3","ctx_energy_t_minus_3","ctx_speechiness_t_minus_3","ctx_acousticness_t_minus_3","ctx_instrumentalness_t_minus_3","ctx_liveness_t_minus_3","ctx_valence_t_minus_3","ctx_tempo_t_minus_3","ctx_loudness_t_minus_3","context_week_t_minus_4","ctx_danceability_t_minus_4","ctx_energy_t_minus_4","ctx_speechiness_t_minus_4","ctx_acousticness_t_minus_4","ctx_instrumentalness_t_minus_4","ctx_liveness_t_minus_4","ctx_valence_t_minus_4","ctx_tempo_t_minus_4","ctx_loudness_t_minus_4","delta_danceability_vs_prev4_hit_avg","delta_energy_vs_prev4_hit_avg","delta_speechiness_vs_prev4_hit_avg","delta_acousticness_vs_prev4_hit_avg","delta_instrumentalness_vs_prev4_hit_avg","delta_liveness_vs_prev4_hit_avg","delta_valence_vs_prev4_hit_avg","delta_tempo_vs_prev4_hit_avg","delta_loudness_vs_prev4_hit_avg"
"2021-05-22","fteo","[""anna vissi""]","fteo","anna vissi","1992-05-28","1992","0","220573","0","0.7","0.837","2","-7.782","0","0.349","0.653","0","0.594","0.962","137.686","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.031003400711925","0.229410330627293","0.227833306318332","0.394330612623043","-0.003542057945748","0.427505724910101","0.477100190013076","15.1287636686826","-1.14188622598162"
"2021-05-22","gillar din vibe","[""syster sol""]","gillar din vibe","syster sol","2009-01-01","2009","0","188773","0","0.79","0.833","11","-5.137","1","0.661","0.291","0","0.115","0.955","90.03","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.121003400711925","0.225410330627293","0.539833306318332","0.032330612623043","-0.003542057945748","-0.051494275089899","0.470100190013076","-32.5272363313174","1.50311377401838"
"2021-05-22","here comes the flood","[""peter gabriel""]","here comes the flood","peter gabriel","1977-01-01","1977","0","339000","0","0.447","0.322","1","-10.099","0","0.032","0.533","0.00000429","0.954","0.102","128.746","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.221996599288075","-0.285589669372707","-0.089166693681668","0.274330612623043","-0.003537767945748","0.787505724910101","-0.382899809986924","6.18876366868258","-3.45888622598162"
"2021-05-22","het ballonnenvrouwtje","[""het ballonnenvrouwtje""]","het ballonnenvrouwtje","het ballonnenvrouwtje","1970-01-01","1970","0","739960","0","0.694","0.276","7","-17.121","1","0.931","0.79","0","0.187","0.45","136.887","3","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.025003400711925","-0.331589669372707","0.809833306318332","0.531330612623043","-0.003542057945748","0.020505724910101","-0.034899809986924","14.3297636686826","-10.4808862259816"
"2021-05-22","hoochie coochie man","[""the jeff healey band""]","hoochie coochie man","the jeff healey band","1989-06-16","1989","0","312726","0","0.45","0.688","2","-11.556","1","0.519","0.0000715","0.185","0.976","0.66","107.199","3","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.218996599288075","0.080410330627293","0.397833306318332","-0.258597887376957","0.181457942054252","0.809505724910101","0.175100190013076","-15.3582363313174","-4.91588622598162"
"2021-05-22","i should care","[""mel tormé""]","i should care","mel tormé","1958-01-01","1958","0","173240","0","0.23","0.109","0","-17.154","1","0.368","0.954","0.268","0.104","0.104","53.683","3","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.438996599288075","-0.498589669372707","0.246833306318332","0.695330612623043","0.264457942054252","-0.062494275089899","-0.380899809986924","-68.8742363313174","-10.5138862259816"
"2021-05-22","illégal","[""corbeau""]","illégal","corbeau","1982-04-01","1982","0","171627","0","0.665","0.777","4","-8.662","1","0.457","0.331","0.582","0.113","0.887","139.685","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.003996599288075","0.169410330627293","0.335833306318332","0.072330612623043","0.578457942054252","-0.053494275089899","0.402100190013076","17.1277636686826","-2.02188622598162"
"2021-05-22","ingrid blir bjuden på vårbal","[""pelle svanslös""]","ingrid blir bjuden på vårbal","pelle svanslös","1969-01-01","1969","0","315194","0","0.612","0.264","0","-17.561","1","0.924","0.446","0.00000173","0.103","0.555","81.364","5","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.056996599288075","-0.343589669372707","0.802833306318332","0.187330612623043","-0.003540327945748","-0.063494275089899","0.070100190013076","-41.1932363313174","-10.9208862259816"
"2021-05-22","jil jil rani","[""jikki""]","jil jil rani","jikki","1955-12-31","1955","0","143520","0","0.745","0.486","1","-9.153","0","0.455","0.982","0.866","0.439","0.939","116.681","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.076003400711925","-0.121589669372707","0.333833306318332","0.723330612623043","0.862457942054253","0.272505724910101","0.454100190013076","-5.87623633131743","-2.51288622598162"
"2021-05-22","la manifestation","[""les cowboys fringants""]","la manifestation","les cowboys fringants","2002-03-05","2002","0","201560","0","0.564","0.834","4","-7.909","0","0.143","0.2","0","0.615","0.889","152.724","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.104996599288075","0.226410330627293","0.021833306318332","-0.058669387376957","-0.003542057945748","0.448505724910101","0.404100190013076","30.1667636686826","-1.26888622598162"
"2021-05-22","last dance","[""air""]","last dance","air","2002-10-17","2002","0","338027","0","0.797","0.687","8","-8.148","1","0.369","0.244","0.156","0.103","0.925","122.039","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.128003400711925","0.079410330627293","0.247833306318332","-0.014669387376957","0.152457942054252","-0.063494275089899","0.440100190013076","-0.518236331317425","-1.50788622598162"
"2021-05-22","lost love","[""fats waller""]","lost love","fats waller","1926-01-01","1926","0","185693","0","0.58","0.126","5","-20.103","1","0.038","0.975","0.232","0.12","0.475","95.862","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","-0.088996599288076","-0.481589669372707","-0.083166693681668","0.716330612623043","0.228457942054252","-0.046494275089899","-0.009899809986924","-26.6952363313174","-13.4628862259816"
"2021-05-22","love & devotion","[""real mccoy""]","love & devotion","real mccoy","1995-04-10","1995","0","274880","0","0.783","0.647","10","-9.307","0","0.243","0.121","0.541","0.873","0.631","102.173","4","2021-05-15","0.670777777777778","0.604460317460318","0.125711111111111","0.250473841269841","0.0030673","0.169714285714286","0.488080952380952","120.325619047619","-6.71730158730159","2021-05-08","0.662855072463768","0.610710144927536","0.121769565217391","0.262061043478261","0.002842072898551","0.162169565217391","0.48558115942029","121.858884057971","-6.67649275362319","2021-05-01","0.668657894736842","0.614144736842105","0.117151315789474","0.258993447368421","0.002585926710526","0.168423684210526","0.498619736842105","120.834355263158","-6.61848684210526","2021-04-24","0.673695652173913","0.601043478260869","0.120034782608696","0.263149217391304","0.005672932173913","0.165669565217391","0.467317391304348","127.210086956522","-6.54817391304348","0.114003400711925","0.039410330627293","0.121833306318332","-0.137669387376957","0.537457942054253","0.706505724910101","0.146100190013076","-20.3842363313174","-2.66688622598162"
